Unnamed: 0,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc
943,tbs close-grip bench press,The close-grip bench pressis a compound exercise targeting the triceps and chest. The main difference between this exercise and the standard bench press is that the hands and elbows are placed closer together.,strength,chest,barbell,Expert,,
944,am flat bench barbell press,"The bench press is a compound exercise that builds strength and muscle in the chest and triceps. When many people think of listing, the bench press is often the first exercise that comes to mind",strength,chest,barbell,Expert,,
945,up bench press,"The bench press is a compound exercise that builds strength and muscle in the chest and triceps. When many people think of listing, the bench press is often the first exercise that comes to mind",strength,chest,barbell,Expert,,
946,up close-grip bench press,The close-grip bench pressis a compound exercise targeting the triceps and chest. The main difference between this exercise and the standard bench press is that the hands and elbows are placed closer together.,strength,chest,barbell,Expert,,
947,king maker barbell bench press,"The bench press is a compound exercise that builds strength and muscle in the chest and triceps. When many people think of listing, the bench press is often the first exercise that comes to mind",strength,chest,barbell,Expert,,
948,king maker incline barbell bench press,The incline bench press is an upper body compound movement that targets the upper chest.,strength,chest,barbell,Expert,,
856,un pull-up pronated,,strength,biceps,body only,Beginner,,
892,seated single-leg calf press - gethin variation,"The single-leg machine seated calf raise is an exercise targeting the calf muscles of the lower leg, particularly the soleus muscle. It is usually performed for moderate to high reps, such as 8-12 reps per set, but occasionally for higher reps of 20 per set or more.",strength,stretching,machine,Intermediate,,
893,seated calf raise - gethin variation,"The machine seated calf raise is an exercise targeting the calf muscles of the lower leg, particularly the soleus muscle. It is usually performed for moderate to high reps, such as 8-12 reps per set, and occasionally for very high burnout-focused sets of 50-100 total reps.",strength,stretching,machine,Intermediate,,
894,donkey calf raise - gethin variation,"The donkey calk raise is a strength and muscle-building exercise focused on the muscles of the lower leg, most prominently the gastrocnemius muscle. While traditional donkey calf raises involved either a specific machine or carrying another person on one's back, this method uses a weight belt. It can be done in traditional muscle-building rep ranges, or for higher reps as part of lower-body training.",strength,chest,machine,Intermediate,,
895,standing calf raise facing hack squat machine - gethin variation,The reverse hack squat calf raise is a varation of the standing calf raise to target them in a different manner.,strength,legs,machine,Intermediate,,
896,calf press on a hack squat machine - gethin variation,The hack squat calf raise is a variation of the standing calf raise to target them in a different manner than seated or fully standing.,strength,legs,machine,Intermediate,,
897,smith machine standing calf raises - gethin variation,"The Smith machine standing calf raise is a machine-based exercise targeting the muscles of the calves, particularly the gastrocnemius or upper calf muscle. It is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of the lower-body portion of a workout.",strength,calves,machine,Intermediate,,
898,hack squat calf raise,"The hack squat calf raise is a variation of the standing calf raise performed in a hack squat machine. This allows for heavy loading, but also shoulder comfort from the pads of the hack squat. Calf raise variations are often performed for relatively high reps, such as 10-20 reps per set or more.",strength,back,machine,Intermediate,,
899,seated calf press - gethin variation,"The machine seated calf raise is an exercise targeting the calf muscles of the lower leg, particularly the soleus muscle. It is usually performed for moderate to high reps, such as 8-12 reps per set, and occasionally for very high burnout-focused sets of 50-100 total reps.",strength,stretching,machine,Intermediate,,
900,leg press calf raise,"The leg press calf raise is a variation of the standing calf raise performed in a leg press machine. This allows for heavy loading, but also shoulder comfort from the pads of the leg press. Calf raise variations are often performed for relatively high reps, such as 10-20 reps per set or more.",strength,back,machine,Intermediate,,
901,machine seated calf raise,"The machine seated calf raise is an exercise targeting the calf muscles of the lower leg, particularly the soleus muscle. It is usually performed for moderate to high reps, such as 8-12 reps per set, and occasionally for very high burnout-focused sets of 50-100 total reps.",strength,stretching,machine,Intermediate,,
909,standing calf raise,"The standing calf raise is a popular movement to target the calf muscles of the lower leg, and in particular the gastrocnemius muscles. When unweighted, it is usually performed for high reps or for time.",strength,calves,body only,Beginner,,
911,hm left calf-spike sumo pulse,,strength,calves,body only,Beginner,,
921,rusin band pull-apart,,strength,chest,bands,Beginner,,
922,uns banded push-up,,strength,chest,bands,Beginner,,
863,standing ez-bar curl,"The standing EZ-bar curl is a popular exercise targeting the biceps. It is commonly performed for moderate to high reps as part of an upper-body or arm-focused workout. Many gyms even have EZ-bars at fixed weights, allowing for easy weight changes.",strength,biceps,e-z curl bar,Intermediate,,
864,30 arms standing overhand ez-bar curl,,strength,biceps,e-z curl bar,Intermediate,,
865,30 arms ez-bar spider curl,,strength,biceps,e-z curl bar,Intermediate,,
866,30 arms ez-bar preacher curl,,strength,biceps,e-z curl bar,Intermediate,,
867,30 arms standing ez-bar curl,,strength,biceps,e-z curl bar,Intermediate,,
838,up cable curl with straight bar,,strength,biceps,cable,Intermediate,,
839,30 arms cable rope hammer curl,,strength,biceps,cable,Intermediate,,
840,30 arms squatting cable straight-bar curl,,strength,biceps,cable,Intermediate,,
875,smith machine standing calf raise,"The Smith machine standing calf raise is a machine-based exercise targeting the muscles of the calves, particularly the gastrocnemius or upper calf muscle. It is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of the lower-body portion of a workout.",strength,calves,barbell,Expert,,
